bound_size,question_id,equivalent,error,time_cost,generated_sql,gold_sql
1,0,ERROR,UnknownColumnError: UnknownColumnError: UnknownColumnError: unknown column `Unknown attribute F__ENROLLMENTK12`,,SELECT MAX(F.FREE_MEAL_COUNTK12 / F.ENROLLMENTK12) AS MAXELIGIBLEFREERATE FROM FRPM AS F INNER JOIN SCHOOLS AS S ON F.CDSCODE = S.CDSCODE WHERE S.COUNTY = 'ALAMEDA' AND F.ENROLLMENTK12 > 0;,SELECT FREE_MEAL_COUNT_K12 / ENROLLMENT_K12 FROM FRPM WHERE COUNTY_NAME = 'ALAMEDA' ORDER BY (CAST(FREE_MEAL_COUNT_K12 AS REAL) / ENROLLMENT_K12) DESC LIMIT 1
2,0,ERROR,UnknownColumnError: UnknownColumnError: UnknownColumnError: unknown column `Unknown attribute F__ENROLLMENTK12`,,SELECT MAX(F.FREE_MEAL_COUNTK12 / F.ENROLLMENTK12) AS MAXELIGIBLEFREERATE FROM FRPM AS F INNER JOIN SCHOOLS AS S ON F.CDSCODE = S.CDSCODE WHERE S.COUNTY = 'ALAMEDA' AND F.ENROLLMENTK12 > 0;,SELECT FREE_MEAL_COUNT_K12 / ENROLLMENT_K12 FROM FRPM WHERE COUNTY_NAME = 'ALAMEDA' ORDER BY (CAST(FREE_MEAL_COUNT_K12 AS REAL) / ENROLLMENT_K12) DESC LIMIT 1
3,0,ERROR,UnknownColumnError: UnknownColumnError: UnknownColumnError: unknown column `Unknown attribute F__ENROLLMENTK12`,,SELECT MAX(F.FREE_MEAL_COUNTK12 / F.ENROLLMENTK12) AS MAXELIGIBLEFREERATE FROM FRPM AS F INNER JOIN SCHOOLS AS S ON F.CDSCODE = S.CDSCODE WHERE S.COUNTY = 'ALAMEDA' AND F.ENROLLMENTK12 > 0;,SELECT FREE_MEAL_COUNT_K12 / ENROLLMENT_K12 FROM FRPM WHERE COUNTY_NAME = 'ALAMEDA' ORDER BY (CAST(FREE_MEAL_COUNT_K12 AS REAL) / ENROLLMENT_K12) DESC LIMIT 1
4,0,ERROR,UnknownColumnError: UnknownColumnError: UnknownColumnError: unknown column `Unknown attribute F__ENROLLMENTK12`,,SELECT MAX(F.FREE_MEAL_COUNTK12 / F.ENROLLMENTK12) AS MAXELIGIBLEFREERATE FROM FRPM AS F INNER JOIN SCHOOLS AS S ON F.CDSCODE = S.CDSCODE WHERE S.COUNTY = 'ALAMEDA' AND F.ENROLLMENTK12 > 0;,SELECT FREE_MEAL_COUNT_K12 / ENROLLMENT_K12 FROM FRPM WHERE COUNTY_NAME = 'ALAMEDA' ORDER BY (CAST(FREE_MEAL_COUNT_K12 AS REAL) / ENROLLMENT_K12) DESC LIMIT 1
5,0,ERROR,UnknownColumnError: UnknownColumnError: UnknownColumnError: unknown column `Unknown attribute F__ENROLLMENTK12`,,SELECT MAX(F.FREE_MEAL_COUNTK12 / F.ENROLLMENTK12) AS MAXELIGIBLEFREERATE FROM FRPM AS F INNER JOIN SCHOOLS AS S ON F.CDSCODE = S.CDSCODE WHERE S.COUNTY = 'ALAMEDA' AND F.ENROLLMENTK12 > 0;,SELECT FREE_MEAL_COUNT_K12 / ENROLLMENT_K12 FROM FRPM WHERE COUNTY_NAME = 'ALAMEDA' ORDER BY (CAST(FREE_MEAL_COUNT_K12 AS REAL) / ENROLLMENT_K12) DESC LIMIT 1
1,1,ERROR,UnknownColumnError: UnknownColumnError: UnknownColumnError: unknown column `Unknown attribute FREE_MEAL_COUNTAGES_5_17`,,"SELECT SCHOOL_NAME, CAST(FREE_MEAL_COUNTAGES_5_17 AS REAL) / ENROLLMENTAGES_5_17 AS ELIGIBLE_FREE_RATE FROM FRPM WHERE EDUCATIONAL_OPTION_TYPE = 'CONTINUATION SCHOOL' ORDER BY ELIGIBLE_FREE_RATE ASC LIMIT 3;",SELECT FREE_MEAL_COUNT_AGES_5_17 / ENROLLMENT_AGES_5_17 FROM FRPM WHERE EDUCATIONAL_OPTION_TYPE = 'CONTINUATION SCHOOL' AND FREE_MEAL_COUNT_AGES_5_17 / ENROLLMENT_AGES_5_17 IS NOT NULL ORDER BY FREE_MEAL_COUNT_AGES_5_17 / ENROLLMENT_AGES_5_17 ASC LIMIT 3
2,1,ERROR,UnknownColumnError: UnknownColumnError: UnknownColumnError: unknown column `Unknown attribute FREE_MEAL_COUNTAGES_5_17`,,"SELECT SCHOOL_NAME, CAST(FREE_MEAL_COUNTAGES_5_17 AS REAL) / ENROLLMENTAGES_5_17 AS ELIGIBLE_FREE_RATE FROM FRPM WHERE EDUCATIONAL_OPTION_TYPE = 'CONTINUATION SCHOOL' ORDER BY ELIGIBLE_FREE_RATE ASC LIMIT 3;",SELECT FREE_MEAL_COUNT_AGES_5_17 / ENROLLMENT_AGES_5_17 FROM FRPM WHERE EDUCATIONAL_OPTION_TYPE = 'CONTINUATION SCHOOL' AND FREE_MEAL_COUNT_AGES_5_17 / ENROLLMENT_AGES_5_17 IS NOT NULL ORDER BY FREE_MEAL_COUNT_AGES_5_17 / ENROLLMENT_AGES_5_17 ASC LIMIT 3
3,1,ERROR,UnknownColumnError: UnknownColumnError: UnknownColumnError: unknown column `Unknown attribute FREE_MEAL_COUNTAGES_5_17`,,"SELECT SCHOOL_NAME, CAST(FREE_MEAL_COUNTAGES_5_17 AS REAL) / ENROLLMENTAGES_5_17 AS ELIGIBLE_FREE_RATE FROM FRPM WHERE EDUCATIONAL_OPTION_TYPE = 'CONTINUATION SCHOOL' ORDER BY ELIGIBLE_FREE_RATE ASC LIMIT 3;",SELECT FREE_MEAL_COUNT_AGES_5_17 / ENROLLMENT_AGES_5_17 FROM FRPM WHERE EDUCATIONAL_OPTION_TYPE = 'CONTINUATION SCHOOL' AND FREE_MEAL_COUNT_AGES_5_17 / ENROLLMENT_AGES_5_17 IS NOT NULL ORDER BY FREE_MEAL_COUNT_AGES_5_17 / ENROLLMENT_AGES_5_17 ASC LIMIT 3
4,1,ERROR,UnknownColumnError: UnknownColumnError: UnknownColumnError: unknown column `Unknown attribute FREE_MEAL_COUNTAGES_5_17`,,"SELECT SCHOOL_NAME, CAST(FREE_MEAL_COUNTAGES_5_17 AS REAL) / ENROLLMENTAGES_5_17 AS ELIGIBLE_FREE_RATE FROM FRPM WHERE EDUCATIONAL_OPTION_TYPE = 'CONTINUATION SCHOOL' ORDER BY ELIGIBLE_FREE_RATE ASC LIMIT 3;",SELECT FREE_MEAL_COUNT_AGES_5_17 / ENROLLMENT_AGES_5_17 FROM FRPM WHERE EDUCATIONAL_OPTION_TYPE = 'CONTINUATION SCHOOL' AND FREE_MEAL_COUNT_AGES_5_17 / ENROLLMENT_AGES_5_17 IS NOT NULL ORDER BY FREE_MEAL_COUNT_AGES_5_17 / ENROLLMENT_AGES_5_17 ASC LIMIT 3
5,1,ERROR,UnknownColumnError: UnknownColumnError: UnknownColumnError: unknown column `Unknown attribute FREE_MEAL_COUNTAGES_5_17`,,"SELECT SCHOOL_NAME, CAST(FREE_MEAL_COUNTAGES_5_17 AS REAL) / ENROLLMENTAGES_5_17 AS ELIGIBLE_FREE_RATE FROM FRPM WHERE EDUCATIONAL_OPTION_TYPE = 'CONTINUATION SCHOOL' ORDER BY ELIGIBLE_FREE_RATE ASC LIMIT 3;",SELECT FREE_MEAL_COUNT_AGES_5_17 / ENROLLMENT_AGES_5_17 FROM FRPM WHERE EDUCATIONAL_OPTION_TYPE = 'CONTINUATION SCHOOL' AND FREE_MEAL_COUNT_AGES_5_17 / ENROLLMENT_AGES_5_17 IS NOT NULL ORDER BY FREE_MEAL_COUNT_AGES_5_17 / ENROLLMENT_AGES_5_17 ASC LIMIT 3
